  0.149894997       0.0000000000000000       -9.2705730070495669               22
  0.139131010       0.0000000000000000       -14.691534416631182               12
   9.44439992E-02   0.0000000000000000       -17.529439458568358               17
  0.156494007       0.0000000000000000       -18.016250820646036               22
  0.211980000       0.0000000000000000       -18.060741140783165               27
  0.318466991       0.0000000000000000       -18.068502255246397               22
  0.209527001       0.0000000000000000       -18.079858930955453               22
  0.762450993       0.0000000000000000       -18.084675006242009               32
   3.23530889       0.0000000000000000       -18.086269649831959               37
   11.8941097       0.0000000000000000       -18.086284302509569               32
   1.86939985E-02   0.0000000000000000       -9.2705730070495669               22
   3.84999998E-03   0.0000000000000000       -9.2705745677103781               16
   1.90439988E-02   0.0000000000000000       -9.2705730070495669               22
   4.72000008E-03   0.0000000000000000       -9.2705730070495669               22
   3.73700028E-03   0.0000000000000000       -9.2705745677103781               16
   5.15200011E-03   0.0000000000000000       -9.2705730070495669               22
   4.79799975E-03   0.0000000000000000       -9.2705737061764122               22
   2.29600002E-03   0.0000000000000000       -9.2705737061764122               22
   3.55000026E-03   0.0000000000000000       -9.2705745677103781               16
   3.10000032E-03   0.0000000000000000       -9.2705737061764122               22
   4.68900008E-03   0.0000000000000000       -9.2705737061764122               22
   4.35800012E-03   0.0000000000000000       -9.2705699879626220               22
   4.29099984E-03   0.0000000000000000       -9.2705745677023739               20
   5.48200030E-03   0.0000000000000000       -9.2705699879626220               22
   4.27999999E-03   0.0000000000000000       -9.2705745677023739               20
   4.38799988E-03   0.0000000000000000       -9.2705699879626220               22
   4.91399970E-03   0.0000000000000000       -9.2705699879626220               22
   3.56800016E-03   0.0000000000000000       -9.2705699879625900               22
   4.47200006E-03   0.0000000000000000       -9.2705745677023739               20
   5.54600032E-03   0.0000000000000000       -9.2705699879625900               22
   6.34920001E-02   0.0000000000000000       -18.079860708081917               32
   4.44689989E-02   0.0000000000000000       -18.079860928377816               25
   6.45359978E-02   0.0000000000000000       -18.079860708081917               32
   6.34400025E-02   0.0000000000000000       -18.079860708081917               32
   7.96310008E-02   0.0000000000000000       -18.079860708081856               32
   6.24869987E-02   0.0000000000000000       -18.079860708081856               32
