   9.00899991E-03   0.0000000000000000       -9.2705745675997271               50
  0.199755996       0.0000000000000000       -14.691535512729775              218
   1.34148407       0.0000000000000000       -17.529440075259274             1386
   19.8133011       0.0000000000000000       -18.016252254509222            10911
   18.9476986       0.0000000000000000       -18.060733249678002            20161
   70.5335770       0.0000000000000000       -17.607099618629302            40001
  0.755502999       0.0000000000000000       -17.529440075259274             1386
   4.24440019E-02   0.0000000000000000        292.58571805260794              100
  0.567906022       0.0000000000000000       -17.529440075259274             1386
   1.23354208       0.0000000000000000       -17.529440075259274             1386
   1.22078204       0.0000000000000000       -17.529440075259274             1386
   1.04972804       0.0000000000000000       -17.529440073120682              800
   9.50099993E-03   0.0000000000000000       -9.2705745676797129               48
   7.33200042E-03   0.0000000000000000       -9.2705745675997271               50
   8.06799997E-03   0.0000000000000000       -9.2705745675997271               50
   8.62400047E-03   0.0000000000000000       -9.2705745675997271               50
   1.47216094       0.0000000000000000       -17.529440075259274             1386
   1.31487405       0.0000000000000000       -17.529440075385367             1293
   1.21185195       0.0000000000000000       -17.529440075259274             1386
   1.19854999       0.0000000000000000       -17.529440075259274             1386
  0.429661006       0.0000000000000000       -17.529439663041181              472
   1.20775294       0.0000000000000000       -17.529440075259274             1386
  0.431677997       0.0000000000000000       -17.529439663041181              472
   82.4070206       0.0000000000000000       -17.859321505205450            40001
   1.35209989E-02   0.0000000000000000       -9.2705701767145570               72
   7.38399941E-03   0.0000000000000000       -9.2705745675997271               50
   1.47730000E-02   0.0000000000000000       -9.2705701767145570               72
   2.83150002E-02   0.0000000000000000       -9.2705745665565260              151
   8.60299915E-03   0.0000000000000000       -9.2705745675997271               50
   1.33159989E-02   0.0000000000000000       -9.2705701767145570               72
   1.17830001E-02   0.0000000000000000       -9.2705701767145570               72
   1.44489985E-02   0.0000000000000000       -9.2705701767145570               72
   19.3677807       0.0000000000000000       -18.016252254509222            10911
   18.7322044       0.0000000000000000       -18.060733249678002            20161
   7.67699955E-03   0.0000000000000000       -9.2705745675997271               50
   7.86300004E-03  -9.2705745677229849       -9.2705745675997271               50
   8.95099994E-03  -9.2705745677229849       -9.2705745675997271               50
   18.6739578      -18.016252317041680       -18.016252254509222            10911
