   0.0000000000000000      -0.73267326732673266     
   4.7619047619047616E-002 -0.80895366996356066     
   9.5238095238095233E-002 -0.90296339337594422     
  0.14285714285714285       -1.0216962524654831     
  0.19047619047619047       -1.1763815291445874     
  0.23809523809523808       -1.3862622658340766     
  0.28571428571428570       -1.6872964169381106     
  0.33333333333333331       -2.1553398058252422     
  0.38095238095238093       -2.9827255278310933     
  0.42857142857142855       -4.8411214953271013     
  0.47619047619047616       -12.842975206611557     
  0.52380952380952384       -12.842975206611557     
  0.57142857142857140       -4.8411214953271049     
  0.61904761904761907       -2.9827255278310933     
  0.66666666666666663       -2.1553398058252431     
  0.71428571428571430       -1.6872964169381106     
  0.76190476190476186       -1.3862622658340769     
  0.80952380952380953       -1.1763815291445874     
  0.85714285714285710       -1.0216962524654833     
  0.90476190476190477      -0.90296339337594422     
  0.95238095238095233      -0.80895366996356077     
